cod_postal,poblacion,provinciaid,provincia
45573,Navalmoralejo,45,Toledo
45140,Navalmorales Los,45,Toledo
45677,Navaltoril,45,Toledo
45130,Navalucillos Los,45,Toledo
45630,Navamorcuende,45,Toledo
45121,Navillas Las,45,Toledo
45191,Nieves Las Urbanizacion,45,Toledo
45350,Noblejas,45,Toledo
45162,Noez,45,Toledo
45917,Nombela,45,Toledo
45519,Noves Pueblo,45,Toledo
45230,Numancia De La Sagra,45,Toledo
45644,NuNo Gomez,45,Toledo
45300,OcaNa,45,Toledo
45280,Olias Del Rey,45,Toledo
45340,Ontigola,45,Toledo
45450,Orgaz,45,Toledo
45560,Oropesa,45,Toledo
45543,Otero,45,Toledo
45213,Palomeque,45,Toledo
45290,Pantoja,45,Toledo
45611,Parrillas,45,Toledo
45918,Pelahustan,45,Toledo
45638,Pepino,45,Toledo
45678,Piedraescrita,45,Toledo
45161,Polan,45,Toledo
45512,Portillo De Toledo El,45,Toledo
45220,Pradillos Los Urbanizacion,45,Toledo
45840,Puebla De Almoradiel La,45,Toledo
45516,Puebla De Montalban La,45,Toledo
45690,Pueblanueva La,45,Toledo
45570,Puente Del Arzobispo El,45,Toledo
45577,Puerto De San Vicente,45,Toledo
45125,Pulgar,45,Toledo
45790,Quero,45,Toledo
45800,Quintanar De La Orden,45,Toledo
45514,Quismondo,45,Toledo
45640,Real De San Vicent El,45,Toledo
45211,Recas,45,Toledo
45652,Retamoso De La Jara,45,Toledo
45524,Rielves Pueblo,45,Toledo
45676,Robledillo,45,Toledo
45674,Robledo Del Mazo,45,Toledo
45770,Romeral El,45,Toledo
45691,San Antonio,45,Toledo
45654,San Bartolome De Las Abiertas,45,Toledo
45165,San Martin De Montalban,45,Toledo
45170,San Martin De Pusa,45,Toledo
45120,San Pablo De Los Montes,45,Toledo
45646,San Roman De Los Montes,45,Toledo
45653,Santa Ana De Pusa,45,Toledo
45370,Santa Cruz De La Zarza,45,Toledo
45513,Santa Cruz De Retamar,45,Toledo
45530,Santa Olalla,45,Toledo
45526,Santo Domingo-caudilla,45,Toledo
45632,Sartajada,45,Toledo
45621,Segurilla,45,Toledo
45224,SeseNa Nuevo,45,Toledo
45223,SeseNa Viejo,45,Toledo
45100,Sonseca,45,Toledo
45635,Sotillo De Las Palomas,45,Toledo
45600,Talavera De La Reina,45,Toledo
45694,Talavera La Nueva,45,Toledo
45780,Tembleque,45,Toledo
45820,Toboso El,45,Toledo
45000,Toledo ver Callejero,45,Toledo
45920,Torre De Esteban Hambran La,45,Toledo
45572,Torrico,45,Toledo
45500,Torrijos,45,Toledo
45163,Totanes,45,Toledo
45789,Turleque,45,Toledo
45217,Ugena,45,Toledo
45480,Urda,45,Toledo
45139,Valdeazores,45,Toledo
45940,Valmojado,45,Toledo
45612,Velada,45,Toledo
45127,Ventas Con PeNa Aguilera Las,45,Toledo
45183,Ventas De Retamosa Las,45,Toledo
45568,Ventas De San Julian Las,45,Toledo
45850,Villa De Don Fadrique La,45,Toledo
45860,VillacaNas,45,Toledo
45520,Villaluenga De La Sagra,45,Toledo
45594,Villamiel De Toledo,45,Toledo
45440,Villaminaya,45,Toledo
45749,Villamuelas,45,Toledo
45810,Villanueva De Alcardete,45,Toledo
45410,Villanueva De Bogas,45,Toledo
45179,Villarejo De Montalban,45,Toledo
45360,Villarrubia De Santiago,45,Toledo
45260,Villaseca De La Sagra,45,Toledo
45740,Villasequilla,45,Toledo
45310,Villatobas,45,Toledo
45215,Viso De San Juan El,45,Toledo
45470,Yebenes Los,45,Toledo
45313,Yepes,45,Toledo
45529,Yuncler,45,Toledo
45591,Yunclillos,45,Toledo
45210,Yuncos,45,Toledo
46140,Ademuz,46,Valencia/Valencia
46729,Ador,46,Valencia/Valencia
46940,Aeropuerto De Manises valencia,46,Valencia/Valencia
46890,Agullent,46,Valencia/Valencia
46176,Ahillas,46,Valencia/Valencia
46812,Aielo De Malferit,46,Valencia/Valencia
46842,Aielo De Rugat,46,Valencia/Valencia
46970,AlaquAs,46,Valencia/Valencia
46860,Albaida,46,Valencia/Valencia
46470,Albal,46,Valencia/Valencia
46687,Albalat De La Ribera,46,Valencia/Valencia
46135,Albalat Dels Sorells,46,Valencia/Valencia
46591,Albalat Dels Taronchers,46,Valencia/Valencia
46260,Alberic,46,Valencia/Valencia
46369,Alborache,46,Valencia/Valencia
46120,Alboraya,46,Valencia/Valencia
46894,Alboy,46,Valencia/Valencia
46550,Albuixech,46,Valencia/Valencia
46293,AlcAntera De Xuquer,46,Valencia/Valencia
46290,Alcasser,46,Valencia/Valencia
46172,Alcublas,46,Valencia/Valencia
46690,Alcudia De Crespins L,46,Valencia/Valencia
46250,Alcudia L,46,Valencia/Valencia
46960,Aldaia,46,Valencia/Valencia
46300,Aldea De Estenas,46,Valencia/Valencia
46910,Alfafar,46,Valencia/Valencia
46594,Alfara De Algimia,46,Valencia/Valencia
46115,Alfara Del Patriarca,46,Valencia/Valencia
46197,Alfarp,46,Valencia/Valencia
46893,Alfarrasi,46,Valencia/Valencia
46725,Alfauir,46,Valencia/Valencia
46593,Algar De Palancia,46,Valencia/Valencia
46680,Algemesi,46,Valencia/Valencia
46148,Algimia De Alfara,46,Valencia/Valencia
46230,Alginet,46,Valencia/Valencia
46529,Almarda De Playa,46,Valencia/Valencia
46132,AlmAssera,46,Valencia/Valencia
46178,Almeza La,46,Valencia/Valencia
46726,AlmiserA,46,Valencia/Valencia
46723,Almoines,46,Valencia/Valencia
46440,Almussafes,46,Valencia/Valencia
46715,Alqueria De La Comtessa L/alqueria De La Condesa,46,Valencia/Valencia
46220,Alter L,46,Valencia/Valencia
46600,Alzira,46,Valencia/Valencia
46800,Anahuir,46,Valencia/Valencia
46162,Andilla,46,Valencia/Valencia
46820,Anna,46,Valencia/Valencia
46266,Antella,46,Valencia/Valencia
46179,Aras De Los Olmos,46,Valencia/Valencia
46869,Atzeneta Dalbaida,46,Valencia/Valencia
46240,Ausias March,46,Valencia/Valencia
46659,Ayacor,46,Valencia/Valencia
46620,Ayora,46,Valencia/Valencia
46357,Azagador,46,Valencia/Valencia
46792,Barraca Daigues Vives,46,Valencia/Valencia
46390,Barrio Arroyo,46,Valencia/Valencia
46930,Barrio De Porta,46,Valencia/Valencia
46758,Barx,46,Valencia/Valencia
46667,Barxeta,46,Valencia/Valencia
46868,BElgida,46,Valencia/Valencia
46713,Bellreguard Poble,46,Valencia/Valencia
46839,Bellus,46,Valencia/Valencia
46173,Benageber,46,Valencia/Valencia
46180,Benaguasil,46,Valencia/Valencia
46514,Benavites,46,Valencia/Valencia
46722,Beniarjo,46,Valencia/Valencia
46844,Beniatjar,46,Valencia/Valencia
46838,Benicolet,46,Valencia/Valencia
46689,Benicull De Xuquer,46,Valencia/Valencia
46450,Benifaio,46,Valencia/Valencia
46791,Benifairo De La Valldigna,46,Valencia/Valencia
46511,Benifairo De Les Valls,46,Valencia/Valencia
46000,Benifaraig ver Callejero De Valencia,46,Valencia/Valencia
46830,Beniganim,46,Valencia/Valencia
46035,Benimamet,46,Valencia/Valencia
46291,Benimodo,46,Valencia/Valencia
46611,Benimuslem,46,Valencia/Valencia
46469,Beniparrell,46,Valencia/Valencia
46181,Benisano,46,Valencia/Valencia
46666,Berfull,46,Valencia/Valencia
46117,Betera,46,Valencia/Valencia
46825,Bicorp,46,Valencia/Valencia
46880,Bocairent,46,Valencia/Valencia
46822,Bolbaite,46,Valencia/Valencia
46131,BonrepOs I Mirambell,46,Valencia/Valencia
46409,Brosquil El,46,Valencia/Valencia
46891,Bufali,46,Valencia/Valencia
46165,Bugarra,46,Valencia/Valencia
46360,BuNol,46,Valencia/Valencia
46100,Burjassot,46,Valencia/Valencia
46199,Cabezuela La,46,Valencia/Valencia
46175,Calles,46,Valencia/Valencia
46150,Campamento De Marines,46,Valencia/Valencia
46127,Campamento Militar De Betera,46,Valencia/Valencia
46352,Campo Arcis,46,Valencia/Valencia
46110,Campo Olivar,46,Valencia/Valencia
46330,Camporrobles,46,Valencia/Valencia
46650,Canals,46,Valencia/Valencia
46182,CaNada La,46,Valencia/Valencia
46351,CaNada La requena,46,Valencia/Valencia
46740,Carcaixent,46,Valencia/Valencia
46294,Carcer,46,Valencia/Valencia
46147,Casas Altas,46,Valencia/Valencia
46146,Casas Bajas,46,Valencia/Valencia
46355,Casas De Juan Vich,46,Valencia/Valencia
46621,Casas De Madrona,46,Valencia/Valencia
46312,Casas De Medina,46,Valencia/Valencia
46310,Casas De Moya,46,Valencia/Valencia
46635,Casas De Vidal,46,Valencia/Valencia
46356,Casas Del Rio,46,Valencia/Valencia
46313,Casas Las,46,Valencia/Valencia
46171,Casinos,46,Valencia/Valencia
46841,Castello De Rugat,46,Valencia/Valencia
46141,Castielfabib,46,Valencia/Valencia
46196,Catadau,46,Valencia/Valencia
46315,Caudete De Las Fuentes,46,Valencia/Valencia
46225,Centro Penitenciario Picassent,46,Valencia/Valencia
46813,CerdA,46,Valencia/Valencia
46821,Chella,46,Valencia/Valencia
46350,Chera,46,Valencia/Valencia
46380,Cheste,46,Valencia/Valencia
46370,Chiva,46,Valencia/Valencia
46167,Chulilla,46,Valencia/Valencia
46625,Cofrentes,46,Valencia/Valencia
46749,Cogullada,46,Valencia/Valencia
46354,Cojos Los,46,Valencia/Valencia
46389,Conde Cortichelles Del Masia,46,Valencia/Valencia
46612,Corbera,46,Valencia/Valencia
46759,Corrales De Valldigna,46,Valencia/Valencia
46980,Cruz De Gracia,46,Valencia/Valencia
46134,Cuiper,46,Valencia/Valencia
46400,Cullera,46,Valencia/Valencia
46710,Daimus,46,Valencia/Valencia
46174,DomeNo,46,Valencia/Valencia
46198,Dos Aguas,46,Valencia/Valencia
46408,Dosel El,46,Valencia/Valencia
46183,Eliana L,46,Valencia/Valencia
46810,Enguera,46,Valencia/Valencia
46669,Enova L,46,Valencia/Valencia
46513,Estacion De Los Valles,46,Valencia/Valencia
46590,Estivella,46,Valencia/Valencia
46817,Estubeny,46,Valencia/Valencia
46512,Faura,46,Valencia/Valencia
46614,Favara,46,Valencia/Valencia
46630,Font De La Figuera La,46,Valencia/Valencia
46717,Font Den CarrOs La,46,Valencia/Valencia
46418,Fortaleny,46,Valencia/Valencia
46229,Fuente Del Omet,46,Valencia/Valencia
46314,Fuenterrobles,46,Valencia/Valencia
46268,Garrofera De Alzira La,46,Valencia/Valencia
46169,Gatova,46,Valencia/Valencia
46267,Gavarda,46,Valencia/Valencia
46166,Gestalgar,46,Valencia/Valencia
46149,Gilet,46,Valencia/Valencia
46388,Godelleta,46,Valencia/Valencia
46818,Granja De La Costera La,46,Valencia/Valencia
46610,Guadassuar,46,Valencia/Valencia
46711,Guardamar De La Safor,46,Valencia/Valencia
46624,Jalance,46,Valencia/Valencia
46623,Jarafuel,46,Valencia/Valencia
46311,Jaraguas,46,Valencia/Valencia
46909,Juez Del Masia,46,Valencia/Valencia
46814,Llanera De Ranes,46,Valencia/Valencia
46613,Llauri,46,Valencia/Valencia
46160,Lliria,46,Valencia/Valencia
46668,Llocnou Den Fellonet,46,Valencia/Valencia
46195,Llombai,46,Valencia/Valencia
46815,Llosa De Ranes La,46,Valencia/Valencia
46339,Loberuela La,46,Valencia/Valencia
46393,Loriguilla,46,Valencia/Valencia
46168,Losa Del Obispo,46,Valencia/Valencia
46368,Macastre,46,Valencia/Valencia
46660,Manuel,46,Valencia/Valencia
46728,Marchuquera,46,Valencia/Valencia
46419,Mareny Blau,46,Valencia/Valencia
46163,Marines,46,Valencia/Valencia
46144,Mas De Jacinto,46,Valencia/Valencia
46292,Masalaves,46,Valencia/Valencia
46112,Masarrochos,46,Valencia/Valencia
46116,Masias,46,Valencia/Valencia
46560,Massalfassar,46,Valencia/Valencia
46130,Massamagrell,46,Valencia/Valencia
46133,Meliana,46,Valencia/Valencia
46920,Mislata,46,Valencia/Valencia
46640,Mogente/moixent,46,Valencia/Valencia
46730,Moli Santa Maria,46,Valencia/Valencia
46113,Moncada,46,Valencia/Valencia
46192,Monserrat,46,Valencia/Valencia
46892,Montaverner,46,Valencia/Valencia
46185,Montecolorado Urbanizacion,46,Valencia/Valencia
46692,Montesa,46,Valencia/Valencia
46193,Montroy,46,Valencia/Valencia
46136,Museros,46,Valencia/Valencia
46119,Naquera,46,Valencia/Valencia
46811,Navalon De Abajo,46,Valencia/Valencia
46823,Navarres,46,Valencia/Valencia
46145,Negron,46,Valencia/Valencia
46819,Novele/novetle,46,Valencia/Valencia
46780,Oliva,46,Valencia/Valencia
46394,Oliveral Del Masia,46,Valencia/Valencia
46850,Olleria L,46,Valencia/Valencia
46870,Ontinyent,46,Valencia/Valencia
46200,Paiporta,46,Valencia/Valencia
46724,Palma De Gandia,46,Valencia/Valencia
46714,Palmera,46,Valencia/Valencia
46164,Pedralba,46,Valencia/Valencia
46420,Perello El,46,Valencia/Valencia
46501,Petres,46,Valencia/Valencia
46210,Picanya,46,Valencia/Valencia
46712,Piles,46,Valencia/Valencia
46139,Pobla De Farnals La,46,Valencia/Valencia
46840,Pobla Del Duc La,46,Valencia/Valencia
46670,Pobla Llarga La,46,Valencia/Valencia
46988,Poligono Fuente Del Jarro,46,Valencia/Valencia
46688,PolinyA De Xuquer,46,Valencia/Valencia
46721,Potries,46,Valencia/Valencia
46530,PuCol,46,Valencia/Valencia
46137,Puebla De Farnals Playa,46,Valencia/Valencia
46520,Puerto De Sagunto,46,Valencia/Valencia
46540,Puig Del Playa,46,Valencia/Valencia
46515,Quart De Les Valls,46,Valencia/Valencia
46510,Quartell,46,Valencia/Valencia
46837,Quatretonda,46,Valencia/Valencia
46824,Quesa,46,Valencia/Valencia
46138,RafelbuNol,46,Valencia/Valencia
46716,Rafelcofer,46,Valencia/Valencia
46843,Rafol De Salem,46,Valencia/Valencia
46727,Real De Gandia,46,Valencia/Valencia
46194,Real De Montroi,46,Valencia/Valencia
46900,Realon El,46,Valencia/Valencia
46391,Rebollar El,46,Valencia/Valencia
46340,Requena,46,Valencia/Valencia
46190,Riba-roja De Turia,46,Valencia/Valencia
46417,Riola,46,Valencia/Valencia
46111,Rocafort,46,Valencia/Valencia
46439,Romani,46,Valencia/Valencia
46816,Rotgla I Corbera,46,Valencia/Valencia
46353,Ruices Los,46,Valencia/Valencia
46500,Sagunt/sagunto,46,Valencia/Valencia
46184,San Antonio De Benageber,46,Valencia/Valencia
46142,Santos Los,46,Valencia/Valencia
46592,Segart,46,Valencia/Valencia
46295,Sellent,46,Valencia/Valencia
46118,Serra,46,Valencia/Valencia
46392,Siete Aguas,46,Valencia/Valencia
46460,Silla,46,Valencia/Valencia
46750,Simat De La Valldigna,46,Valencia/Valencia
46320,Sinarcas,46,Valencia/Valencia
46430,Sollana,46,Valencia/Valencia
46410,Sueca,46,Valencia/Valencia
46760,Tavernes De La Valldigna,46,Valencia/Valencia
46622,Teresa De Cofrentes,46,Valencia/Valencia
46989,Terramelar,46,Valencia/Valencia
46321,Torre Aldea De La,46,Valencia/Valencia
46143,Torrebaja,46,Valencia/Valencia
46595,Torres-torres,46,Valencia/Valencia
46269,Tous,46,Valencia/Valencia
46177,Tuejar,46,Valencia/Valencia
46691,Vallada,46,Valencia/Valencia
46901,Vedat De Torrente El,46,Valencia/Valencia
46191,Vilamarxant,46,Valencia/Valencia
46720,Villalonga,46,Valencia/Valencia
46270,Villanueva De Castellon,46,Valencia/Valencia
46170,Villar Del Arzobispo,46,Valencia/Valencia
46317,Villargordo Del Cabriel,46,Valencia/Valencia
46114,Vinalesa,46,Valencia/Valencia
46770,Xeraco,46,Valencia/Valencia
46790,Xeresa,46,Valencia/Valencia
46950,Xirivella,46,Valencia/Valencia
46367,Yatova,46,Valencia/Valencia
47129,Adalia,47,Valladolid
47418,Aguasal,47,Valladolid
47814,Aguilar De Campos,47,Valladolid
47281,Aguilarejo,47,Valladolid
47510,Alaejos,47,Valladolid
47238,Alcazaren,47,Valladolid
47160,Aldea De San Miguel,47,Valladolid
47313,Aldealbar,47,Valladolid
47162,Aldeamayor De San Martin,47,Valladolid
47419,Almenara De Adaja,47,Valladolid
47177,Amusquillo,47,Valladolid
47239,Aniago,47,Valladolid
47195,Arroyo De La Encomienda,47,Valladolid
47210,Ataquines,47,Valladolid
47312,Bahabon,47,Valladolid
47674,Barcial De La Loma,47,Valladolid
47670,Becilla De Valderaduey,47,Valladolid
47880,Benafarces,47,Valladolid
47115,Bercero,47,Valladolid
47813,Berrueces,47,Valladolid
47462,Bobadilla Del Campo,47,Valladolid
47317,Bocos De Duero,47,Valladolid
47151,Boecillo,47,Valladolid
47675,BolaNos De Campos,47,Valladolid
47461,Brahojos De Medina,47,Valladolid
47608,Bustillo De Chaves,47,Valladolid
47260,Cabezon De Pisuerga,47,Valladolid
47689,Cabezon De Valderaduey,47,Valladolid
47832,Cabreros Del Monte,47,Valladolid
47451,Calabazas,47,Valladolid
47310,Campaspero,47,Valladolid
47460,Campillo El,47,Valladolid
47165,Camporredondo,47,Valladolid
47311,Canalejas De PeNafiel,47,Valladolid
47185,Canillas De Esgueva,47,Valladolid
47470,Carpio,47,Valladolid
47110,Casasola De Arion,47,Valladolid
47512,Castrejon De Trabancos,47,Valladolid
47318,Castrillo De Duero,47,Valladolid
47329,Castrillo-tejeriego,47,Valladolid
47192,Castrodeza,47,Valladolid
47882,Castromembibre,47,Valladolid
47641,Castromonte,47,Valladolid
47171,Castronuevo De Esgueva,47,Valladolid
47520,CastronuNo,47,Valladolid
47664,Castroponce De Valderaduey,47,Valladolid
47182,Castroverde De Cerrato,47,Valladolid
47692,Ceinos De Campos,47,Valladolid
47494,Cervillego De La Cruz,47,Valladolid
47270,Cigales,47,Valladolid
47191,CiguNuela,47,Valladolid
47193,Cisterniga La,47,Valladolid
47440,Cogeces De Iscar,47,Valladolid
47169,Corala La,47,Valladolid
47280,Corcos,47,Valladolid
47290,Cubillas De Santa Marta,47,Valladolid
47650,Cuenca De Campos,47,Valladolid
47316,Curiel De Duero,47,Valladolid
47186,Encinas De Esgueva,47,Valladolid
47176,Esguevillas De Esgueva,47,Valladolid
47184,Fombellida,47,Valladolid
47492,Foncastin,47,Valladolid
47609,Fontihoyuelo,47,Valladolid
47480,Fresno El Viejo,47,Valladolid
47194,FuensaldaNa,47,Valladolid
47134,Gallegos De Hornija,47,Valladolid
47606,Gaton De Campos,47,Valladolid
47131,Geria,47,Valladolid
47493,Gomeznarro,47,Valladolid
47161,Herrera De Duero,47,Valladolid
47607,Herrin De Campos,47,Valladolid
47219,Honcalada,47,Valladolid
47420,Iscar,47,Valladolid
47140,Laguna De Duero,47,Valladolid
47314,Langayo,47,Valladolid
47133,Marzales,47,Valladolid
47230,Matapozuelos,47,Valladolid
47114,Matilla De Los CaNos,47,Valladolid
47680,Mayorga,47,Valladolid
47800,Medina De Rioseco,47,Valladolid
47400,Medina Del Campo,47,Valladolid
47687,Melgar De Abajo,47,Valladolid
47686,Melgar De Arriba,47,Valladolid
47250,Mojados,47,Valladolid
47688,Monasterio De Vega,47,Valladolid
47816,Montealegre De Campos,47,Valladolid
47320,Montemayor De Pililla,47,Valladolid
47691,Moral De La Reina,47,Valladolid
47454,Moraleja De Las Panadera,47,Valladolid
47811,Morales De Campos,47,Valladolid
47120,Mota Del Marques,47,Valladolid
47630,Mudarra La,47,Valladolid
47209,Muedra Granja,47,Valladolid
47500,Nava Del Rey,47,Valladolid
47464,Nueva Villa De Las Torres,47,Valladolid
47359,Olivares De Duero,47,Valladolid
47410,Olmedo,47,Valladolid
47173,Olmos De Esgueva,47,Valladolid
47812,Palazuelo De Vedija,47,Valladolid
47639,Paramo De Matallana,47,Valladolid
47328,Parrilla La,47,Valladolid
47196,Pedraja De Portillo La,47,Valladolid
47430,Pedrajas De San Esteban,47,Valladolid
47112,Pedrosa Del Rey,47,Valladolid
47132,Pedroso De La Abadesa,47,Valladolid
47300,PeNafiel,47,Valladolid
47640,PeNaflor De Hornija,47,Valladolid
47315,Pesquera De Duero,47,Valladolid
47153,Pinar De Antequera El,47,Valladolid
47175,PiNa De Esgueva,47,Valladolid
47881,Pobladura De Sotiedra,47,Valladolid
47116,Pollos,47,Valladolid
47450,Pozal De Gallinas,47,Valladolid
47220,Pozaldez,47,Valladolid
47831,Pozuelo De La Orden,47,Valladolid
47152,Puente Duero,47,Valladolid
47360,Quintanilla De Arriba,47,Valladolid
47350,Quintanilla De Onesimo,47,Valladolid
47283,Quintanilla De Trigueros,47,Valladolid
47673,Quintanilla Del Molar,47,Valladolid
47319,Rabano,47,Valladolid
47453,Ramiro,47,Valladolid
47170,Renedo De Esgueva,47,Valladolid
47490,Rueda,47,Valladolid
47164,San Miguel Del Arroyo,47,Valladolid
47851,San Pedro De Latarce,47,Valladolid
47530,San Roman De La Hornija,47,Valladolid
47331,SantibaNez De Valcorba,47,Valladolid
47155,Santovenia De Pisuerga,47,Valladolid
47340,Sardon De Duero,47,Valladolid
47491,Seca La,47,Valladolid
47231,Serrada,47,Valladolid
47511,Siete Iglesias De Trabancos,47,Valladolid
47130,Simancas,47,Valladolid
47815,Tamariz De Campos,47,Valladolid
47870,Tiedra,47,Valladolid
47830,Tordehumos,47,Valladolid
47100,Tordesillas,47,Valladolid
47183,Torre De Esgueva,47,Valladolid
47513,Torrecilla De La Orden,47,Valladolid
47509,Torrecilla Del Valle,47,Valladolid
47330,Traspinedo,47,Valladolid
47282,Trigueros Del Valle,47,Valladolid
47671,Urones De Castroponce,47,Valladolid
47862,UrueNa,47,Valladolid
47240,Valdestillas,47,Valladolid
47672,Valdunquillo,47,Valladolid
47000,Valladolid ver Callejero,47,Valladolid
47200,Valoria La Buena,47,Valladolid
47690,Valverde De Campos,47,Valladolid
47463,Velascalvaro,47,Valladolid
47232,Ventosa De La Cuesta,47,Valladolid
47150,Viana De Cega,47,Valladolid
47820,Villabragima,47,Valladolid
47181,Villaco,47,Valladolid
47529,Villafranca De Duero,47,Valladolid
47810,Villafrechos,47,Valladolid
47180,Villafuerte,47,Valladolid
47840,Villagarcia De Campos,47,Valladolid
47111,Villalar De Los Comuneros,47,Valladolid
47237,Villalba De Adaja,47,Valladolid
47113,Villalbarba,47,Valladolid
47600,Villalon De Campos,47,Valladolid
47620,Villanubla,47,Valladolid
47850,Villanueva De Los Caballeros,47,Valladolid
47174,Villanueva De Los Infantes,47,Valladolid
47860,Villardefrades,47,Valladolid
47172,Villarmentero De Esgueva,47,Valladolid
47883,Villavellid,47,Valladolid
47465,Villaverde De Medina,47,Valladolid
47676,Villavicencio De Los Caballeros,47,Valladolid
47166,Viloria,47,Valladolid
47190,Wamba,47,Valladolid
47610,Zaratan,47,Valladolid
47452,Zarza La,47,Valladolid
48220,AbadiNo,48,Bizkaia
48500,Abanto,48,Bizkaia
48395,AbiNa andoni Deuna,48,Bizkaia
48191,AceNa La,48,Bizkaia
48180,Aeropuerto De Loiu,48,Bizkaia
48330,Agarre lemoa,48,Bizkaia
48111,Agirre,48,Bizkaia
48630,Agirre,48,Bizkaia
48114,Agirre arrieta,48,Bizkaia
48480,Agirre arrigorriaga,48,Bizkaia
48370,Agirre bermeo,48,Bizkaia
48960,Agirre-aperribai,48,Bizkaia
48891,Ahedo,48,Bizkaia
48215,Aita San Miguel,48,Bizkaia
48391,Aiuria,48,Bizkaia
48320,Ajangiz,48,Bizkaia
48940,Aketxe,48,Bizkaia
48311,Akorda,48,Bizkaia
48313,Akorda-bollar,48,Bizkaia
48382,Albiz,48,Bizkaia
48419,Albizuelexaga,48,Bizkaia
48116,Aldai,48,Bizkaia
48340,Aldana,48,Bizkaia
48160,Aldekona san Isidro,48,Bizkaia
48870,Alen,48,Bizkaia
48000,Algorta ver Callejero Getxo,48,Bizkaia
48810,Alonsotegi,48,Bizkaia
48350,Altamira-san Kristobal,48,Bizkaia
48277,Altzaa,48,Bizkaia
48950,Altzaga,48,Bizkaia
48144,Altzuaga,48,Bizkaia
48890,Ambasaguas,48,Bizkaia
48120,Ametzaga,48,Bizkaia
48499,Ametzola,48,Bizkaia
48289,Amoroto,48,Bizkaia
48210,Andaparaluzeta,48,Bizkaia
48240,Andikoa,48,Bizkaia
48115,Andra Mari morga,48,Bizkaia
48620,Andraka,48,Bizkaia
48291,Apatamonasterio,48,Bizkaia
48498,Arakaldo,48,Bizkaia
48300,Arana,48,Bizkaia
48269,ArandoNo,48,Bizkaia
48850,Aranguren,48,Bizkaia
48170,Aranoltza san Antolin,48,Bizkaia
48140,Arantzazu,48,Bizkaia
48381,Arbatzegi Gerrikaitz,48,Bizkaia
48520,Arboleda La,48,Bizkaia
48879,Arcentales,48,Bizkaia
48143,Areatza,48,Bizkaia
48508,Arena La,48,Bizkaia
48196,Aretxalde,48,Bizkaia
48970,Arizgoiti,48,Bizkaia
48360,Arketa-aranburu,48,Bizkaia
48393,Armotxerria,48,Bizkaia
48141,Aroztegieta,48,Bizkaia
48383,Arratzu,48,Bizkaia
48278,Arta,48,Bizkaia
48142,Artea,48,Bizkaia
48130,Artzalde,48,Bizkaia
48390,Asteitza,48,Bizkaia
48710,Asterrika,48,Bizkaia
48100,Atela,48,Bizkaia
48309,Atxika-errekalde,48,Bizkaia
48380,Aulesti,48,Bizkaia
48869,Avellaneda,48,Bizkaia
48800,Balmaseda,48,Bizkaia
48980,Balparda,48,Bizkaia
48190,Baluga La,48,Bizkaia
48288,Barainka,48,Bizkaia
48650,Barrika,48,Bizkaia
48640,Baserri-santa Ana,48,Bizkaia
